"fid","comm_fkt","new_commun","old_commun","bio_01","bio_02","bio_03","bio_04","bio_05","bio_06","bio_07","bio_08","bio_09","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
96,"AMBOHIMANGA DU SUD_AMBILANIBE","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD",20.8154850006104,23.529972076416,17.4518508911133,2192.65991210938,397.389892578125,57.8892250061035,70.868896484375,1099.88195800781,200.120208740234,1044.73425292969,251.090148925781,9.93928050994873,61.6483917236328,253.631896972656,28.1995086669922,12.0770139694214,16.1224956512451,23.4233379364014,19.0342121124268
97,"KELILALINA_AMBALADINGANA","KELILALINA","KELILALINA",20.7899703979492,23.4943733215332,17.4445304870605,2160.69897460938,399.372741699219,56.6781005859375,72.9856262207031,1113.49157714844,194.670684814453,1065.34936523438,245.389144897461,9.61381053924561,60.3107986450195,251.68391418457,28.0407466888428,12.1003246307373,15.9404211044312,23.4156150817871,19.0389862060547
98,"AMBOHIMANGA DU SUD_AMBOHIMIRANTY","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD",20.6883125305176,23.4462852478027,17.270565032959,2074.53955078125,385.567993164062,57.2239952087402,74.3769836425781,1053.50439453125,181.169250488281,1020.50030517578,215.029541015625,10.2051954269409,61.7803916931152,257.223358154297,28.2819900512695,11.763427734375,16.5185604095459,23.3265342712402,18.9111309051514
99,"FASINTSARA_ANDRANOMAINTSO","FASINTSARA","FASINTSARA",20.4847927093506,23.2133598327637,17.1343154907227,2167.236328125,384.39453125,58.950382232666,69.4267501831055,1068.85803222656,199.798202514648,1020.53991699219,255.21044921875,9.78232192993164,61.5667762756348,254.174179077148,27.8214569091797,11.9324407577515,15.8890180587769,23.1247310638428,18.6489219665527
100,"AMPASINAMBO_FIADANANA NORD","AMPASINAMBO","FASINTSARA",18.0532169342041,20.8535938262939,14.5827989578247,1833.49658203125,326.393035888672,51.031421661377,73.0715560913086,902.813537597656,159.805023193359,901.345642089844,173.397048950195,9.53453063964844,60.9485321044922,263.919067382812,25.3419017791748,9.69918060302734,15.6427211761475,20.8363742828369,15.2044916152954
101,"MAROHARATRA_MAROHARATRA","MAROHARATRA","MAROHARATRA",20.6405773162842,23.3700370788574,17.3063793182373,2174.71044921875,380.49755859375,59.1222343444824,68.592399597168,1060.21862792969,202.982299804688,1011.83209228516,268.070068359375,9.80456256866455,61.6369819641113,254.011093139648,28.0535755157471,12.1465587615967,15.9070158004761,23.2792720794678,18.782642364502
102,"ANTSINDRA_KIANJAVATO","ANTSINDRA","ANTSINDRA",20.6708641052246,23.3737812042236,17.3582420349121,2209.58520507812,392.092010498047,58.2604484558105,68.9721298217773,1093.91662597656,202.015289306641,1035.83813476562,269.274719238281,9.65362071990967,61.4656791687012,251.524795532227,27.9241313934326,12.2184343338013,15.70569896698,23.293249130249,18.8409156799316
103,"ANTSINDRA_AMBATOVORY","ANTSINDRA","ANTSINDRA",21.9657363891602,24.6214618682861,18.7244701385498,2310.759765625,412.014770507812,64.1386566162109,69.2677917480469,1168.67199707031,225.210571289062,1074.17712402344,290.921508789062,9.59821701049805,61.4361686706543,246.283706665039,29.1380882263184,13.5149936676025,15.6230974197388,24.543607711792,20.1841659545898
104,"ANTSINDRA_ANTSINDRA","ANTSINDRA","ANTSINDRA",21.1140193939209,23.79421043396,17.8281955718994,2274.33422851562,406.510528564453,59.7448463439941,69.3554077148438,1139.63940429688,212.20671081543,1067.86633300781,279.564514160156,9.55922603607178,61.2960052490234,249.415634155273,28.3004169464111,12.7051753997803,15.5952405929565,23.7171249389648,19.3160285949707
105,"ANTSINDRA_BEFOTAKA","ANTSINDRA","ANTSINDRA",21.9875469207764,24.6646003723145,18.7564373016357,2359.18383789062,417.225952148438,67.4517517089844,68.1345748901367,1184.32629394531,237.298721313477,1088.39135742188,300.293701171875,9.47793292999268,61.2242584228516,246.494247436523,29.1208114624023,13.6401233673096,15.4806890487671,24.5821132659912,20.1760711669922
106,"ANTSINDRA_AMPITABE","ANTSINDRA","ANTSINDRA",22.7249813079834,25.3760833740234,19.5440673828125,2324.79248046875,411.097381591797,70.5000381469727,69.070556640625,1189.56652832031,247.031402587891,1072.01440429688,294.393432617188,9.3481502532959,61.1342163085938,243.079544067383,29.7233371734619,14.4321088790894,15.2912292480469,25.3089637756348,20.9456405639648
107,"AMBOHIMANGA DU SUD_MANDROALINA","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD",20.4867610931396,23.2459983825684,17.0763607025146,2085.19970703125,383.045166015625,57.429141998291,73.1667556762695,1048.74572753906,182.594100952148,1016.31512451172,220.65071105957,10.1427459716797,61.7460441589355,257.198455810547,28.0539989471436,11.6273622512817,16.4266357421875,23.1255493164062,18.6919651031494
108,"AMBOHIMANGA DU SUD_MORARANO","AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD",20.4153118133545,23.1626834869385,17.0183010101318,2103.55883789062,384.190704345703,58.200611114502,72.3808898925781,1053.33093261719,186.970977783203,1019.09936523438,226.032836914062,10.095721244812,61.7755699157715,256.427886962891,27.9462738037109,11.6036195755005,16.3426532745361,23.0444087982178,18.615140914917
