fid,new_commun,old_commun,mean_rh,date
8,IFANADIANA,IFANADIANA,89.04266167414707,2012-06
3,KELILALINA,KELILALINA,89.03326781064783,2012-06
12,MAROHARATRA,MAROHARATRA,88.20667304701558,2012-06
13,MAROTOKO,MAROTOKO,87.71511594902108,2012-06
1,RANOMAFANA,RANOMAFANA,88.75387548895145,2012-06
10,TSARATANANA,TSARATANANA,88.9941147198002,2012-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,84.04223980538849,2012-07
4,AMBOHIMIERA,AMBOHIMIERA,84.1275936610258,2012-07
9,ANALAMPASINA,ANALAMPASINA,83.49036735141428,2012-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,84.79750439513731,2012-07
7,AMBIABE,ANDRORANGAVOLA,85.01309329052661,2012-07
14,ANTARETRA,ANTARETRA,84.78710288250181,2012-07
15,ANTSINDRA,ANTSINDRA,84.46084211706601,2012-07
5,AMPASINAMBO,FASINTSARA,83.2639870729583,2012-07
11,FASINTSARA,FASINTSARA,83.92288425550164,2012-07
8,IFANADIANA,IFANADIANA,85.13644984063424,2012-07
3,KELILALINA,KELILALINA,84.88978934815835,2012-07
12,MAROHARATRA,MAROHARATRA,84.26132223360412,2012-07
13,MAROTOKO,MAROTOKO,84.44408575348608,2012-07
1,RANOMAFANA,RANOMAFANA,84.41652275004283,2012-07
10,TSARATANANA,TSARATANANA,84.95736552618894,2012-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,80.79709236907996,2012-08
4,AMBOHIMIERA,AMBOHIMIERA,81.3892761728259,2012-08
9,ANALAMPASINA,ANALAMPASINA,80.51498361676919,2012-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,81.92048848299568,2012-08
7,AMBIABE,ANDRORANGAVOLA,82.54528819050286,2012-08
14,ANTARETRA,ANTARETRA,81.44853260082094,2012-08
15,ANTSINDRA,ANTSINDRA,80.42253294864706,2012-08
5,AMPASINAMBO,FASINTSARA,80.65846602999245,2012-08
11,FASINTSARA,FASINTSARA,80.70125069991205,2012-08
8,IFANADIANA,IFANADIANA,82.17605473557883,2012-08
3,KELILALINA,KELILALINA,82.42480438986314,2012-08
12,MAROHARATRA,MAROHARATRA,80.67540609049848,2012-08
13,MAROTOKO,MAROTOKO,81.5511115354346,2012-08
1,RANOMAFANA,RANOMAFANA,82.24925416589731,2012-08
10,TSARATANANA,TSARATANANA,81.39282550794759,2012-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,80.33235551982747,2012-09
4,AMBOHIMIERA,AMBOHIMIERA,80.83739507113602,2012-09
9,ANALAMPASINA,ANALAMPASINA,79.97797491522444,2012-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,80.62667747972779,2012-09
7,AMBIABE,ANDRORANGAVOLA,81.5982577333584,2012-09
14,ANTARETRA,ANTARETRA,80.1977832251291,2012-09
15,ANTSINDRA,ANTSINDRA,80.1248034921707,2012-09
5,AMPASINAMBO,FASINTSARA,79.85696176894561,2012-09
11,FASINTSARA,FASINTSARA,80.15460489936333,2012-09
8,IFANADIANA,IFANADIANA,81.1910338628271,2012-09
3,KELILALINA,KELILALINA,81.67963332571715,2012-09
12,MAROHARATRA,MAROHARATRA,80.02671607176067,2012-09
13,MAROTOKO,MAROTOKO,80.2497136655223,2012-09
1,RANOMAFANA,RANOMAFANA,81.61655774990771,2012-09
10,TSARATANANA,TSARATANANA,80.71783267605431,2012-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,75.32501155204208,2012-10
4,AMBOHIMIERA,AMBOHIMIERA,76.08217888972398,2012-10
9,ANALAMPASINA,ANALAMPASINA,75.03510254205098,2012-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,75.8860596117309,2012-10
7,AMBIABE,ANDRORANGAVOLA,77.28046649111069,2012-10
14,ANTARETRA,ANTARETRA,75.37235448196539,2012-10
15,ANTSINDRA,ANTSINDRA,75.11524173474207,2012-10
5,AMPASINAMBO,FASINTSARA,74.87850640286445,2012-10
11,FASINTSARA,FASINTSARA,75.19230304348133,2012-10
8,IFANADIANA,IFANADIANA,76.78809523140315,2012-10
3,KELILALINA,KELILALINA,77.51304642810064,2012-10
12,MAROHARATRA,MAROHARATRA,75.08625983684637,2012-10
13,MAROTOKO,MAROTOKO,75.27514996441487,2012-10
1,RANOMAFANA,RANOMAFANA,77.5792377951614,2012-10
10,TSARATANANA,TSARATANANA,75.92626665594173,2012-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,86.02883228068453,2012-11
4,AMBOHIMIERA,AMBOHIMIERA,86.01571009727465,2012-11
9,ANALAMPASINA,ANALAMPASINA,85.47900456188876,2012-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,84.48997903674358,2012-11
7,AMBIABE,ANDRORANGAVOLA,85.97733022853038,2012-11
14,ANTARETRA,ANTARETRA,84.09639452089145,2012-11
15,ANTSINDRA,ANTSINDRA,85.71117971897182,2012-11
5,AMPASINAMBO,FASINTSARA,85.53474504774658,2012-11
11,FASINTSARA,FASINTSARA,85.87964994673281,2012-11
8,IFANADIANA,IFANADIANA,86.02048527785738,2012-11
3,KELILALINA,KELILALINA,86.44774236230512,2012-11
12,MAROHARATRA,MAROHARATRA,85.3585499955508,2012-11
13,MAROTOKO,MAROTOKO,83.5062694770493,2012-11
1,RANOMAFANA,RANOMAFANA,86.3464415891801,2012-11
10,TSARATANANA,TSARATANANA,85.99850673821496,2012-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,85.33348515470146,2012-12
4,AMBOHIMIERA,AMBOHIMIERA,85.15552514135256,2012-12
9,ANALAMPASINA,ANALAMPASINA,85.07411960699031,2012-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,83.0164633186894,2012-12
7,AMBIABE,ANDRORANGAVOLA,84.36778901800196,2012-12
14,ANTARETRA,ANTARETRA,82.91598878837414,2012-12
15,ANTSINDRA,ANTSINDRA,84.9589907840265,2012-12
5,AMPASINAMBO,FASINTSARA,85.36237829154275,2012-12
11,FASINTSARA,FASINTSARA,85.34457459148214,2012-12
8,IFANADIANA,IFANADIANA,84.58554250855697,2012-12
3,KELILALINA,KELILALINA,84.93197305537697,2012-12
12,MAROHARATRA,MAROHARATRA,84.85653628212344,2012-12
13,MAROTOKO,MAROTOKO,82.20515017219209,2012-12
1,RANOMAFANA,RANOMAFANA,85.02392985640243,2012-12
10,TSARATANANA,TSARATANANA,84.96012483293798,2012-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,85.20774798924919,2013-01
4,AMBOHIMIERA,AMBOHIMIERA,85.20953502754169,2013-01
9,ANALAMPASINA,ANALAMPASINA,84.55046809998991,2013-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,85.33503693320833,2013-01
7,AMBIABE,ANDRORANGAVOLA,85.76090698056049,2013-01
14,ANTARETRA,ANTARETRA,85.64610637415402,2013-01
15,ANTSINDRA,ANTSINDRA,85.77347860661207,2013-01
5,AMPASINAMBO,FASINTSARA,84.830384778221,2013-01
11,FASINTSARA,FASINTSARA,85.27984999009051,2013-01
8,IFANADIANA,IFANADIANA,86.25047383536457,2013-01
3,KELILALINA,KELILALINA,85.90173283457342,2013-01
12,MAROHARATRA,MAROHARATRA,85.5734876331062,2013-01
13,MAROTOKO,MAROTOKO,84.7619643079901,2013-01
1,RANOMAFANA,RANOMAFANA,85.49145027385575,2013-01
10,TSARATANANA,TSARATANANA,86.27424655178812,2013-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,88.50508774563451,2013-02
4,AMBOHIMIERA,AMBOHIMIERA,87.95514837565933,2013-02
9,ANALAMPASINA,ANALAMPASINA,88.12562694424356,2013-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,88.17999216886052,2013-02
7,AMBIABE,ANDRORANGAVOLA,88.6550389112939,2013-02
14,ANTARETRA,ANTARETRA,88.22540280797278,2013-02
15,ANTSINDRA,ANTSINDRA,88.92820312289432,2013-02
5,AMPASINAMBO,FASINTSARA,88.65705809617464,2013-02
11,FASINTSARA,FASINTSARA,88.86281919541175,2013-02
8,IFANADIANA,IFANADIANA,88.95494290321261,2013-02
3,KELILALINA,KELILALINA,88.73019165538551,2013-02
12,MAROHARATRA,MAROHARATRA,89.10690934668253,2013-02
13,MAROTOKO,MAROTOKO,87.57325301734718,2013-02
1,RANOMAFANA,RANOMAFANA,88.2292260213335,2013-02
10,TSARATANANA,TSARATANANA,88.91809049907818,2013-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,87.92639044180231,2013-03
4,AMBOHIMIERA,AMBOHIMIERA,87.9424114444544,2013-03
9,ANALAMPASINA,ANALAMPASINA,87.54943079800208,2013-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,87.01034809933648,2013-03
7,AMBIABE,ANDRORANGAVOLA,87.80152947471069,2013-03
14,ANTARETRA,ANTARETRA,86.8838817394456,2013-03
15,ANTSINDRA,ANTSINDRA,87.804177653199,2013-03
5,AMPASINAMBO,FASINTSARA,87.67187246953257,2013-03
11,FASINTSARA,FASINTSARA,87.86457097176644,2013-03
8,IFANADIANA,IFANADIANA,87.88320598703731,2013-03
3,KELILALINA,KELILALINA,88.00157247465769,2013-03
12,MAROHARATRA,MAROHARATRA,87.69231576256733,2013-03
13,MAROTOKO,MAROTOKO,86.35378147263722,2013-03
1,RANOMAFANA,RANOMAFANA,87.93709947880946,2013-03
10,TSARATANANA,TSARATANANA,87.87515821896382,2013-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,87.96705531539261,2013-04
4,AMBOHIMIERA,AMBOHIMIERA,87.94252365303832,2013-04
9,ANALAMPASINA,ANALAMPASINA,87.49897225680834,2013-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,86.43634009661616,2013-04
7,AMBIABE,ANDRORANGAVOLA,87.56360894346072,2013-04
14,ANTARETRA,ANTARETRA,86.29678713237587,2013-04
15,ANTSINDRA,ANTSINDRA,87.93162690455338,2013-04
5,AMPASINAMBO,FASINTSARA,87.55112511007093,2013-04
11,FASINTSARA,FASINTSARA,87.92654985823017,2013-04
8,IFANADIANA,IFANADIANA,87.53159385017037,2013-04
3,KELILALINA,KELILALINA,87.99937620780094,2013-04
12,MAROHARATRA,MAROHARATRA,87.82307030797158,2013-04
13,MAROTOKO,MAROTOKO,85.81253913640563,2013-04
1,RANOMAFANA,RANOMAFANA,88.06796214270202,2013-04
10,TSARATANANA,TSARATANANA,87.79658479999976,2013-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,88.72363539146053,2013-05
4,AMBOHIMIERA,AMBOHIMIERA,88.21203371821574,2013-05
9,ANALAMPASINA,ANALAMPASINA,87.78528178954035,2013-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,88.81093703652341,2013-05
7,AMBIABE,ANDRORANGAVOLA,89.20769951000639,2013-05
14,ANTARETRA,ANTARETRA,88.43190666882727,2013-05
15,ANTSINDRA,ANTSINDRA,89.10933987956284,2013-05
5,AMPASINAMBO,FASINTSARA,88.3615549855499,2013-05
11,FASINTSARA,FASINTSARA,88.87139739845149,2013-05
8,IFANADIANA,IFANADIANA,89.23988567045161,2013-05
3,KELILALINA,KELILALINA,89.02819797653166,2013-05
12,MAROHARATRA,MAROHARATRA,88.93380312489143,2013-05
13,MAROTOKO,MAROTOKO,88.43177867798212,2013-05
1,RANOMAFANA,RANOMAFANA,88.53132717191556,2013-05
10,TSARATANANA,TSARATANANA,89.09696555333532,2013-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,86.16323492034265,2013-06
4,AMBOHIMIERA,AMBOHIMIERA,85.64751599551556,2013-06
9,ANALAMPASINA,ANALAMPASINA,85.54815804038883,2013-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,84.96964071601668,2013-06
7,AMBIABE,ANDRORANGAVOLA,85.85263949561151,2013-06
14,ANTARETRA,ANTARETRA,84.61984212553595,2013-06
15,ANTSINDRA,ANTSINDRA,86.16903353536914,2013-06
5,AMPASINAMBO,FASINTSARA,85.59775438977667,2013-06
11,FASINTSARA,FASINTSARA,86.16571562997063,2013-06
8,IFANADIANA,IFANADIANA,85.76507058655274,2013-06
3,KELILALINA,KELILALINA,86.00725301525975,2013-06
12,MAROHARATRA,MAROHARATRA,86.00021775688118,2013-06
13,MAROTOKO,MAROTOKO,84.4267182274042,2013-06
1,RANOMAFANA,RANOMAFANA,85.7751532882286,2013-06
10,TSARATANANA,TSARATANANA,85.91135331875765,2013-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,85.09573607513593,2013-07
4,AMBOHIMIERA,AMBOHIMIERA,85.3422430226357,2013-07
9,ANALAMPASINA,ANALAMPASINA,85.03149151297838,2013-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,83.93393751491192,2013-07
7,AMBIABE,ANDRORANGAVOLA,85.43196180947513,2013-07
14,ANTARETRA,ANTARETRA,83.35909959954758,2013-07
15,ANTSINDRA,ANTSINDRA,84.3769889040183,2013-07
5,AMPASINAMBO,FASINTSARA,84.23155473298263,2013-07
11,FASINTSARA,FASINTSARA,84.67028008619594,2013-07
8,IFANADIANA,IFANADIANA,84.88784935213486,2013-07
3,KELILALINA,KELILALINA,85.72699743618351,2013-07
12,MAROHARATRA,MAROHARATRA,83.9669885883354,2013-07
13,MAROTOKO,MAROTOKO,83.50704177272567,2013-07
1,RANOMAFANA,RANOMAFANA,85.94884750084162,2013-07
10,TSARATANANA,TSARATANANA,84.6569257383072,2013-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,83.62090597038214,2013-08
4,AMBOHIMIERA,AMBOHIMIERA,83.89919457816613,2013-08
9,ANALAMPASINA,ANALAMPASINA,83.22465626756588,2013-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,82.8873704400506,2013-08
7,AMBIABE,ANDRORANGAVOLA,83.96491815137054,2013-08
14,ANTARETRA,ANTARETRA,82.72041788131381,2013-08
15,ANTSINDRA,ANTSINDRA,83.51582458792079,2013-08
5,AMPASINAMBO,FASINTSARA,82.72133037738939,2013-08
11,FASINTSARA,FASINTSARA,83.39071329432105,2013-08
8,IFANADIANA,IFANADIANA,83.88865634574998,2013-08
3,KELILALINA,KELILALINA,84.41020901552015,2013-08
12,MAROHARATRA,MAROHARATRA,83.16122537661491,2013-08
13,MAROTOKO,MAROTOKO,82.37380453397414,2013-08
1,RANOMAFANA,RANOMAFANA,84.37733912909381,2013-08
10,TSARATANANA,TSARATANANA,83.87637833526414,2013-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,75.6950463120831,2013-09
4,AMBOHIMIERA,AMBOHIMIERA,76.28293846528966,2013-09
9,ANALAMPASINA,ANALAMPASINA,75.18032337025036,2013-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,76.5965791983533,2013-09
7,AMBIABE,ANDRORANGAVOLA,77.48177937392585,2013-09
14,ANTARETRA,ANTARETRA,76.26983401181641,2013-09
15,ANTSINDRA,ANTSINDRA,75.60179367520237,2013-09
5,AMPASINAMBO,FASINTSARA,75.00930897907044,2013-09
11,FASINTSARA,FASINTSARA,75.54338774800843,2013-09
8,IFANADIANA,IFANADIANA,77.11989218017821,2013-09
3,KELILALINA,KELILALINA,77.66888459189326,2013-09
12,MAROHARATRA,MAROHARATRA,75.68604568372787,2013-09
13,MAROTOKO,MAROTOKO,76.2749178848755,2013-09
1,RANOMAFANA,RANOMAFANA,77.55306844307742,2013-09
10,TSARATANANA,TSARATANANA,76.44098342698042,2013-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,85.5236440298659,2013-10
4,AMBOHIMIERA,AMBOHIMIERA,85.57030283758182,2013-10
9,ANALAMPASINA,ANALAMPASINA,85.3179431234726,2013-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,84.27943231137812,2013-10
7,AMBIABE,ANDRORANGAVOLA,85.79570726433226,2013-10
14,ANTARETRA,ANTARETRA,83.73750213540929,2013-10
15,ANTSINDRA,ANTSINDRA,84.92674882622718,2013-10
5,AMPASINAMBO,FASINTSARA,85.39075662186667,2013-10
11,FASINTSARA,FASINTSARA,85.49369379266169,2013-10
8,IFANADIANA,IFANADIANA,85.47068165901118,2013-10
3,KELILALINA,KELILALINA,86.16315861638243,2013-10
12,MAROHARATRA,MAROHARATRA,85.01110603556319,2013-10
13,MAROTOKO,MAROTOKO,83.79080539905223,2013-10
1,RANOMAFANA,RANOMAFANA,86.20926556043166,2013-10
10,TSARATANANA,TSARATANANA,85.21121551630753,2013-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,83.9471027758016,2013-11
4,AMBOHIMIERA,AMBOHIMIERA,84.24701698161985,2013-11
9,ANALAMPASINA,ANALAMPASINA,83.31819348141894,2013-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,84.10383427281826,2013-11
7,AMBIABE,ANDRORANGAVOLA,85.28273785714354,2013-11
14,ANTARETRA,ANTARETRA,83.62948059667802,2013-11
15,ANTSINDRA,ANTSINDRA,83.74139451889188,2013-11
5,AMPASINAMBO,FASINTSARA,83.08765655180706,2013-11
11,FASINTSARA,FASINTSARA,83.75057425003777,2013-11
8,IFANADIANA,IFANADIANA,85.25669010404735,2013-11
3,KELILALINA,KELILALINA,85.54265050572161,2013-11
12,MAROHARATRA,MAROHARATRA,83.22178882299819,2013-11
13,MAROTOKO,MAROTOKO,83.59492731518782,2013-11
1,RANOMAFANA,RANOMAFANA,85.2921981478298,2013-11
10,TSARATANANA,TSARATANANA,84.73931543150431,2013-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,85.71457470566932,2013-12
4,AMBOHIMIERA,AMBOHIMIERA,85.61750603028284,2013-12
9,ANALAMPASINA,ANALAMPASINA,85.48917116260365,2013-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,83.9108160063492,2013-12
7,AMBIABE,ANDRORANGAVOLA,85.38257890177204,2013-12
14,ANTARETRA,ANTARETRA,83.3998815510228,2013-12
15,ANTSINDRA,ANTSINDRA,85.28292397832047,2013-12
5,AMPASINAMBO,FASINTSARA,85.87334165887692,2013-12
11,FASINTSARA,FASINTSARA,85.77857533847427,2013-12
8,IFANADIANA,IFANADIANA,85.25446644429549,2013-12
3,KELILALINA,KELILALINA,85.82616745063372,2013-12
12,MAROHARATRA,MAROHARATRA,85.39735196250139,2013-12
13,MAROTOKO,MAROTOKO,83.26920732423173,2013-12
1,RANOMAFANA,RANOMAFANA,85.90363033762681,2013-12
10,TSARATANANA,TSARATANANA,85.21104014649073,2013-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,87.3503642536017,2014-01
4,AMBOHIMIERA,AMBOHIMIERA,87.24839958105493,2014-01
9,ANALAMPASINA,ANALAMPASINA,86.82236970240699,2014-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,87.5198887843106,2014-01
7,AMBIABE,ANDRORANGAVOLA,88.06769965296442,2014-01
14,ANTARETRA,ANTARETRA,87.41592277947284,2014-01
15,ANTSINDRA,ANTSINDRA,87.507339457863,2014-01
5,AMPASINAMBO,FASINTSARA,87.18533868040501,2014-01
11,FASINTSARA,FASINTSARA,87.4814432770024,2014-01
8,IFANADIANA,IFANADIANA,88.36852899653512,2014-01
3,KELILALINA,KELILALINA,88.13194172223723,2014-01
12,MAROHARATRA,MAROHARATRA,87.47766280804125,2014-01
13,MAROTOKO,MAROTOKO,86.93916077784613,2014-01
1,RANOMAFANA,RANOMAFANA,87.75840518560831,2014-01
10,TSARATANANA,TSARATANANA,88.04742912804451,2014-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,88.61052875674145,2014-02
4,AMBOHIMIERA,AMBOHIMIERA,88.22758254284506,2014-02
9,ANALAMPASINA,ANALAMPASINA,88.26257593920825,2014-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,87.19671187475204,2014-02
7,AMBIABE,ANDRORANGAVOLA,88.01224928922488,2014-02
14,ANTARETRA,ANTARETRA,87.10229406901026,2014-02
15,ANTSINDRA,ANTSINDRA,88.45387732601597,2014-02
5,AMPASINAMBO,FASINTSARA,88.6761065665566,2014-02
11,FASINTSARA,FASINTSARA,88.76659618543646,2014-02
8,IFANADIANA,IFANADIANA,88.2080072790394,2014-02
3,KELILALINA,KELILALINA,88.3074075311469,2014-02
12,MAROHARATRA,MAROHARATRA,88.51797408219997,2014-02
13,MAROTOKO,MAROTOKO,86.59577595567504,2014-02
1,RANOMAFANA,RANOMAFANA,88.26773242978301,2014-02
10,TSARATANANA,TSARATANANA,88.30742916480305,2014-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,86.9913499524427,2014-03
4,AMBOHIMIERA,AMBOHIMIERA,86.86130723560686,2014-03
9,ANALAMPASINA,ANALAMPASINA,86.63127066169952,2014-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,85.41020398733997,2014-03
7,AMBIABE,ANDRORANGAVOLA,86.33477499638039,2014-03
14,ANTARETRA,ANTARETRA,85.44697282700295,2014-03
15,ANTSINDRA,ANTSINDRA,86.93286663908188,2014-03
5,AMPASINAMBO,FASINTSARA,86.8305507285914,2014-03
11,FASINTSARA,FASINTSARA,87.01330978832446,2014-03
8,IFANADIANA,IFANADIANA,86.4790424736195,2014-03
3,KELILALINA,KELILALINA,86.72606821488596,2014-03
12,MAROHARATRA,MAROHARATRA,86.86952250885818,2014-03
13,MAROTOKO,MAROTOKO,84.84852005612306,2014-03
1,RANOMAFANA,RANOMAFANA,86.7518896448912,2014-03
10,TSARATANANA,TSARATANANA,86.81298038003305,2014-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,84.06243862583634,2014-04
4,AMBOHIMIERA,AMBOHIMIERA,83.88216155921975,2014-04
9,ANALAMPASINA,ANALAMPASINA,83.24640647590911,2014-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,84.75531798634455,2014-04
7,AMBIABE,ANDRORANGAVOLA,84.80600204999516,2014-04
14,ANTARETRA,ANTARETRA,84.80868075605032,2014-04
15,ANTSINDRA,ANTSINDRA,84.7216468792586,2014-04
5,AMPASINAMBO,FASINTSARA,83.37949223804374,2014-04
11,FASINTSARA,FASINTSARA,84.1443619405956,2014-04
8,IFANADIANA,IFANADIANA,85.24216825235699,2014-04
3,KELILALINA,KELILALINA,84.55347259034086,2014-04
12,MAROHARATRA,MAROHARATRA,84.54773882450498,2014-04
13,MAROTOKO,MAROTOKO,84.21944261444155,2014-04
1,RANOMAFANA,RANOMAFANA,83.89951289951341,2014-04
10,TSARATANANA,TSARATANANA,85.1928561862744,2014-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,82.75309772863439,2014-05
4,AMBOHIMIERA,AMBOHIMIERA,82.35209923035089,2014-05
9,ANALAMPASINA,ANALAMPASINA,82.02883875322814,2014-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,82.10126474508306,2014-05
7,AMBIABE,ANDRORANGAVOLA,82.5005045158465,2014-05
14,ANTARETRA,ANTARETRA,82.3391447152237,2014-05
15,ANTSINDRA,ANTSINDRA,83.05074395009588,2014-05
5,AMPASINAMBO,FASINTSARA,82.14214484173499,2014-05
11,FASINTSARA,FASINTSARA,82.7501433529279,2014-05
8,IFANADIANA,IFANADIANA,83.05967293952087,2014-05
3,KELILALINA,KELILALINA,82.76469514510902,2014-05
12,MAROHARATRA,MAROHARATRA,82.98559027884512,2014-05
13,MAROTOKO,MAROTOKO,81.5726576382645,2014-05
1,RANOMAFANA,RANOMAFANA,82.17543402706872,2014-05
10,TSARATANANA,TSARATANANA,83.42218015293928,2014-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,85.11331603415428,2014-06
4,AMBOHIMIERA,AMBOHIMIERA,85.2239901992845,2014-06
9,ANALAMPASINA,ANALAMPASINA,85.41844526021025,2014-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,82.51782800572195,2014-06
7,AMBIABE,ANDRORANGAVOLA,83.9289581304837,2014-06
14,ANTARETRA,ANTARETRA,82.1191160383069,2014-06
15,ANTSINDRA,ANTSINDRA,83.91569800631892,2014-06
5,AMPASINAMBO,FASINTSARA,85.2071533189972,2014-06
11,FASINTSARA,FASINTSARA,84.96420590992719,2014-06
8,IFANADIANA,IFANADIANA,83.56223272837354,2014-06
3,KELILALINA,KELILALINA,84.59169631858774,2014-06
12,MAROHARATRA,MAROHARATRA,84.3866650007638,2014-06
13,MAROTOKO,MAROTOKO,82.0268160923256,2014-06
1,RANOMAFANA,RANOMAFANA,84.95025005957467,2014-06
10,TSARATANANA,TSARATANANA,83.70603103608221,2014-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,89.24956658513582,2014-07
4,AMBOHIMIERA,AMBOHIMIERA,88.99959851329174,2014-07
9,ANALAMPASINA,ANALAMPASINA,88.92021762595422,2014-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,87.14766725357477,2014-07
7,AMBIABE,ANDRORANGAVOLA,88.42391770582124,2014-07
14,ANTARETRA,ANTARETRA,87.06989840022,2014-07
15,ANTSINDRA,ANTSINDRA,88.90036303624602,2014-07
5,AMPASINAMBO,FASINTSARA,89.00406153651959,2014-07
11,FASINTSARA,FASINTSARA,89.16984212127987,2014-07
8,IFANADIANA,IFANADIANA,88.4213184485331,2014-07
3,KELILALINA,KELILALINA,88.99134828812528,2014-07
12,MAROHARATRA,MAROHARATRA,88.93365178578426,2014-07
13,MAROTOKO,MAROTOKO,86.35748682406663,2014-07
1,RANOMAFANA,RANOMAFANA,88.98269627798832,2014-07
10,TSARATANANA,TSARATANANA,88.69423541657211,2014-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,83.79617294396843,2014-08
4,AMBOHIMIERA,AMBOHIMIERA,83.21858065402056,2014-08
9,ANALAMPASINA,ANALAMPASINA,82.63183843684776,2014-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,84.11478103517568,2014-08
7,AMBIABE,ANDRORANGAVOLA,84.1626387076293,2014-08
14,ANTARETRA,ANTARETRA,84.03116328141223,2014-08
15,ANTSINDRA,ANTSINDRA,84.50060828558644,2014-08
5,AMPASINAMBO,FASINTSARA,83.04650351742217,2014-08
11,FASINTSARA,FASINTSARA,83.8858848817983,2014-08
8,IFANADIANA,IFANADIANA,84.54299899705158,2014-08
3,KELILALINA,KELILALINA,83.96202823908986,2014-08
12,MAROHARATRA,MAROHARATRA,84.2554586131054,2014-08
13,MAROTOKO,MAROTOKO,83.72894528142176,2014-08
1,RANOMAFANA,RANOMAFANA,83.03352774434961,2014-08
10,TSARATANANA,TSARATANANA,84.65299350360189,2014-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,80.15410032737464,2014-09
4,AMBOHIMIERA,AMBOHIMIERA,80.20406492993752,2014-09
9,ANALAMPASINA,ANALAMPASINA,79.3433238418777,2014-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,79.9457159138419,2014-09
7,AMBIABE,ANDRORANGAVOLA,80.72936067347375,2014-09
14,ANTARETRA,ANTARETRA,79.4944124661973,2014-09
15,ANTSINDRA,ANTSINDRA,80.10547477506219,2014-09
5,AMPASINAMBO,FASINTSARA,79.33566492942498,2014-09
11,FASINTSARA,FASINTSARA,80.0518587523195,2014-09
8,IFANADIANA,IFANADIANA,80.6402561313156,2014-09
3,KELILALINA,KELILALINA,80.92012306505757,2014-09
12,MAROHARATRA,MAROHARATRA,79.94977049964835,2014-09
13,MAROTOKO,MAROTOKO,79.4260445135971,2014-09
1,RANOMAFANA,RANOMAFANA,80.65457940614678,2014-09
