fid,new_commun,old_commun,mean_precip_mm,date
10,TSARATANANA,TSARATANANA,606.8552405824792,2019-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,204.08827944273926,2019-02
4,AMBOHIMIERA,AMBOHIMIERA,237.69476652579567,2019-02
9,ANALAMPASINA,ANALAMPASINA,191.307398074251,2019-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,244.3688843695912,2019-02
7,AMBIABE,ANDRORANGAVOLA,265.3282669038061,2019-02
14,ANTARETRA,ANTARETRA,267.85466327421847,2019-02
15,ANTSINDRA,ANTSINDRA,220.5753734978118,2019-02
5,AMPASINAMBO,FASINTSARA,171.87485353193625,2019-02
11,FASINTSARA,FASINTSARA,191.73916230950036,2019-02
8,IFANADIANA,IFANADIANA,294.329788436973,2019-02
3,KELILALINA,KELILALINA,297.1176753926496,2019-02
12,MAROHARATRA,MAROHARATRA,187.05917201095974,2019-02
13,MAROTOKO,MAROTOKO,215.67358105784533,2019-02
1,RANOMAFANA,RANOMAFANA,287.403277132358,2019-02
10,TSARATANANA,TSARATANANA,287.19616414089506,2019-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,368.4207725699508,2019-03
4,AMBOHIMIERA,AMBOHIMIERA,324.1581811824476,2019-03
9,ANALAMPASINA,ANALAMPASINA,319.59272366425876,2019-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,359.30552296507483,2019-03
7,AMBIABE,ANDRORANGAVOLA,346.79940326358906,2019-03
14,ANTARETRA,ANTARETRA,399.9373027803144,2019-03
15,ANTSINDRA,ANTSINDRA,418.8137411020472,2019-03
5,AMPASINAMBO,FASINTSARA,342.62551490651356,2019-03
11,FASINTSARA,FASINTSARA,378.98476580503507,2019-03
8,IFANADIANA,IFANADIANA,395.56490294883105,2019-03
3,KELILALINA,KELILALINA,352.6352682994481,2019-03
12,MAROHARATRA,MAROHARATRA,384.55538375768884,2019-03
13,MAROTOKO,MAROTOKO,316.154924246644,2019-03
1,RANOMAFANA,RANOMAFANA,315.5290380482222,2019-03
10,TSARATANANA,TSARATANANA,425.4714183308055,2019-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,135.43845863871815,2019-04
4,AMBOHIMIERA,AMBOHIMIERA,130.16978971527294,2019-04
9,ANALAMPASINA,ANALAMPASINA,119.18781242515253,2019-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,142.1844848625033,2019-04
7,AMBIABE,ANDRORANGAVOLA,155.48631973877545,2019-04
14,ANTARETRA,ANTARETRA,138.20778730787794,2019-04
15,ANTSINDRA,ANTSINDRA,151.16920417163593,2019-04
5,AMPASINAMBO,FASINTSARA,122.28296410477162,2019-04
11,FASINTSARA,FASINTSARA,137.18533854574906,2019-04
8,IFANADIANA,IFANADIANA,142.43903745156416,2019-04
3,KELILALINA,KELILALINA,146.10305181168627,2019-04
12,MAROHARATRA,MAROHARATRA,146.63273959264274,2019-04
13,MAROTOKO,MAROTOKO,145.01435916106433,2019-04
1,RANOMAFANA,RANOMAFANA,142.84178162219362,2019-04
10,TSARATANANA,TSARATANANA,142.92677479967176,2019-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,110.56442821197902,2019-05
4,AMBOHIMIERA,AMBOHIMIERA,103.84058197059828,2019-05
9,ANALAMPASINA,ANALAMPASINA,98.90529039346023,2019-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,135.67075466014518,2019-05
7,AMBIABE,ANDRORANGAVOLA,135.53847758408932,2019-05
14,ANTARETRA,ANTARETRA,126.53662913294,2019-05
15,ANTSINDRA,ANTSINDRA,116.21977645984174,2019-05
5,AMPASINAMBO,FASINTSARA,101.85114305960744,2019-05
11,FASINTSARA,FASINTSARA,111.17162129725921,2019-05
8,IFANADIANA,IFANADIANA,129.76184013674992,2019-05
3,KELILALINA,KELILALINA,121.73877755294332,2019-05
12,MAROHARATRA,MAROHARATRA,109.20467651465056,2019-05
13,MAROTOKO,MAROTOKO,137.95630922871072,2019-05
1,RANOMAFANA,RANOMAFANA,112.32016281173266,2019-05
10,TSARATANANA,TSARATANANA,120.79737118832523,2019-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,207.10231268236592,2019-06
4,AMBOHIMIERA,AMBOHIMIERA,192.25481487248547,2019-06
9,ANALAMPASINA,ANALAMPASINA,186.92081397786106,2019-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,245.64662115991996,2019-06
7,AMBIABE,ANDRORANGAVOLA,237.83668316611582,2019-06
14,ANTARETRA,ANTARETRA,226.28697334603072,2019-06
15,ANTSINDRA,ANTSINDRA,217.93536601758422,2019-06
5,AMPASINAMBO,FASINTSARA,211.95614703753998,2019-06
11,FASINTSARA,FASINTSARA,218.1959658879627,2019-06
8,IFANADIANA,IFANADIANA,229.6364287290067,2019-06
3,KELILALINA,KELILALINA,221.55124486108608,2019-06
12,MAROHARATRA,MAROHARATRA,221.36074296593983,2019-06
13,MAROTOKO,MAROTOKO,254.6821743401309,2019-06
1,RANOMAFANA,RANOMAFANA,210.0995723541796,2019-06
10,TSARATANANA,TSARATANANA,215.78206142705886,2019-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,64.08805436018159,2019-07
4,AMBOHIMIERA,AMBOHIMIERA,60.419629302403806,2019-07
9,ANALAMPASINA,ANALAMPASINA,60.12544223862772,2019-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,60.310043553297795,2019-07
7,AMBIABE,ANDRORANGAVOLA,66.44588387990007,2019-07
14,ANTARETRA,ANTARETRA,51.41156487482134,2019-07
15,ANTSINDRA,ANTSINDRA,61.032866789458694,2019-07
5,AMPASINAMBO,FASINTSARA,65.51395993769154,2019-07
11,FASINTSARA,FASINTSARA,66.74274439061097,2019-07
8,IFANADIANA,IFANADIANA,58.91316913280066,2019-07
3,KELILALINA,KELILALINA,63.157915803284666,2019-07
12,MAROHARATRA,MAROHARATRA,65.0384927303636,2019-07
13,MAROTOKO,MAROTOKO,59.423344256035385,2019-07
1,RANOMAFANA,RANOMAFANA,63.20588588436251,2019-07
10,TSARATANANA,TSARATANANA,55.30434600861157,2019-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,53.15706160318355,2019-08
4,AMBOHIMIERA,AMBOHIMIERA,50.25536029874034,2019-08
9,ANALAMPASINA,ANALAMPASINA,45.825361958371374,2019-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,71.54526556475942,2019-08
7,AMBIABE,ANDRORANGAVOLA,66.30257008702249,2019-08
14,ANTARETRA,ANTARETRA,66.29984532231485,2019-08
15,ANTSINDRA,ANTSINDRA,59.109833377713,2019-08
5,AMPASINAMBO,FASINTSARA,47.64292219370609,2019-08
11,FASINTSARA,FASINTSARA,54.020640261637034,2019-08
8,IFANADIANA,IFANADIANA,67.44827286294773,2019-08
3,KELILALINA,KELILALINA,59.921775573362844,2019-08
12,MAROHARATRA,MAROHARATRA,55.30363642947036,2019-08
13,MAROTOKO,MAROTOKO,71.27408448081496,2019-08
1,RANOMAFANA,RANOMAFANA,53.48144927498157,2019-08
10,TSARATANANA,TSARATANANA,62.51706562275735,2019-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,125.8056033641523,2019-09
4,AMBOHIMIERA,AMBOHIMIERA,131.45234566956574,2019-09
9,ANALAMPASINA,ANALAMPASINA,125.71231789658576,2019-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,128.7901609716761,2019-09
7,AMBIABE,ANDRORANGAVOLA,142.17890623630842,2019-09
14,ANTARETRA,ANTARETRA,114.54535297125486,2019-09
15,ANTSINDRA,ANTSINDRA,109.42051851750345,2019-09
5,AMPASINAMBO,FASINTSARA,116.25342313065904,2019-09
11,FASINTSARA,FASINTSARA,120.6832535962394,2019-09
8,IFANADIANA,IFANADIANA,132.42283403302775,2019-09
3,KELILALINA,KELILALINA,140.15044601386347,2019-09
12,MAROHARATRA,MAROHARATRA,105.242601971294,2019-09
13,MAROTOKO,MAROTOKO,122.87633592923,2019-09
1,RANOMAFANA,RANOMAFANA,139.09825261800722,2019-09
10,TSARATANANA,TSARATANANA,118.88630553136196,2019-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,114.52266229183851,2019-10
4,AMBOHIMIERA,AMBOHIMIERA,114.9843140758035,2019-10
9,ANALAMPASINA,ANALAMPASINA,110.68941744093564,2019-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,128.7999738447743,2019-10
7,AMBIABE,ANDRORANGAVOLA,132.8655362419518,2019-10
14,ANTARETRA,ANTARETRA,119.77700266992706,2019-10
15,ANTSINDRA,ANTSINDRA,116.30734428292348,2019-10
5,AMPASINAMBO,FASINTSARA,93.5422941444893,2019-10
11,FASINTSARA,FASINTSARA,107.51960638908996,2019-10
8,IFANADIANA,IFANADIANA,130.71604119553533,2019-10
3,KELILALINA,KELILALINA,129.82725836151354,2019-10
12,MAROHARATRA,MAROHARATRA,98.07194651606606,2019-10
13,MAROTOKO,MAROTOKO,127.32384873358373,2019-10
1,RANOMAFANA,RANOMAFANA,126.40496486544677,2019-10
10,TSARATANANA,TSARATANANA,124.23491040741611,2019-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,238.22491016746352,2019-11
4,AMBOHIMIERA,AMBOHIMIERA,236.73865990701307,2019-11
9,ANALAMPASINA,ANALAMPASINA,240.618727572393,2019-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,199.4362508220182,2019-11
7,AMBIABE,ANDRORANGAVOLA,209.39719712927436,2019-11
14,ANTARETRA,ANTARETRA,194.05729662663825,2019-11
15,ANTSINDRA,ANTSINDRA,217.70401704982922,2019-11
5,AMPASINAMBO,FASINTSARA,204.48381431326274,2019-11
11,FASINTSARA,FASINTSARA,219.27381510815982,2019-11
8,IFANADIANA,IFANADIANA,215.7243926357608,2019-11
3,KELILALINA,KELILALINA,220.45602785326435,2019-11
12,MAROHARATRA,MAROHARATRA,190.59679484294924,2019-11
13,MAROTOKO,MAROTOKO,210.64283217949784,2019-11
1,RANOMAFANA,RANOMAFANA,215.24570554571474,2019-11
10,TSARATANANA,TSARATANANA,226.08993814559477,2019-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,216.65310778763504,2019-12
4,AMBOHIMIERA,AMBOHIMIERA,191.17828778635084,2019-12
9,ANALAMPASINA,ANALAMPASINA,190.52219494463554,2019-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,212.17325681995302,2019-12
7,AMBIABE,ANDRORANGAVOLA,198.78293546932375,2019-12
14,ANTARETRA,ANTARETRA,216.35045063559318,2019-12
15,ANTSINDRA,ANTSINDRA,230.5160801276998,2019-12
5,AMPASINAMBO,FASINTSARA,220.19640005164635,2019-12
11,FASINTSARA,FASINTSARA,225.96276870511548,2019-12
8,IFANADIANA,IFANADIANA,219.96952970540147,2019-12
3,KELILALINA,KELILALINA,190.2889604900839,2019-12
12,MAROHARATRA,MAROHARATRA,229.2748347048591,2019-12
13,MAROTOKO,MAROTOKO,196.3050970964602,2019-12
1,RANOMAFANA,RANOMAFANA,167.36990976367483,2019-12
10,TSARATANANA,TSARATANANA,229.2165946753843,2019-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,375.3187973655625,2020-01
4,AMBOHIMIERA,AMBOHIMIERA,361.2651047461063,2020-01
9,ANALAMPASINA,ANALAMPASINA,358.609698050991,2020-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,344.78976296633965,2020-01
7,AMBIABE,ANDRORANGAVOLA,334.75319680561466,2020-01
14,ANTARETRA,ANTARETRA,360.34095448245455,2020-01
15,ANTSINDRA,ANTSINDRA,379.1269326919396,2020-01
5,AMPASINAMBO,FASINTSARA,330.34206479382436,2020-01
11,FASINTSARA,FASINTSARA,359.73271695523846,2020-01
8,IFANADIANA,IFANADIANA,369.883214632588,2020-01
3,KELILALINA,KELILALINA,340.5969176412198,2020-01
12,MAROHARATRA,MAROHARATRA,341.3583948062862,2020-01
13,MAROTOKO,MAROTOKO,314.6022314567606,2020-01
1,RANOMAFANA,RANOMAFANA,318.3946759470845,2020-01
10,TSARATANANA,TSARATANANA,390.0023395115358,2020-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,429.1983490976748,2020-02
4,AMBOHIMIERA,AMBOHIMIERA,402.87979203332816,2020-02
9,ANALAMPASINA,ANALAMPASINA,415.792862749497,2020-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,350.08304597719496,2020-02
7,AMBIABE,ANDRORANGAVOLA,341.54271877595556,2020-02
14,ANTARETRA,ANTARETRA,377.0599653832328,2020-02
15,ANTSINDRA,ANTSINDRA,432.4999116173732,2020-02
5,AMPASINAMBO,FASINTSARA,436.13084557695595,2020-02
11,FASINTSARA,FASINTSARA,436.40626105936224,2020-02
8,IFANADIANA,IFANADIANA,385.4827737742277,2020-02
3,KELILALINA,KELILALINA,371.75790614630375,2020-02
12,MAROHARATRA,MAROHARATRA,435.2538547046177,2020-02
13,MAROTOKO,MAROTOKO,329.54433190221073,2020-02
1,RANOMAFANA,RANOMAFANA,353.2687253845863,2020-02
10,TSARATANANA,TSARATANANA,422.52927241510895,2020-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,293.4732939996071,2020-03
4,AMBOHIMIERA,AMBOHIMIERA,306.1045352036682,2020-03
9,ANALAMPASINA,ANALAMPASINA,282.0564163714478,2020-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,392.93806620759705,2020-03
7,AMBIABE,ANDRORANGAVOLA,360.5238957677733,2020-03
14,ANTARETRA,ANTARETRA,352.49792453337676,2020-03
15,ANTSINDRA,ANTSINDRA,298.3628677214754,2020-03
5,AMPASINAMBO,FASINTSARA,261.70810694619996,2020-03
11,FASINTSARA,FASINTSARA,287.4151390159249,2020-03
8,IFANADIANA,IFANADIANA,363.7384306934842,2020-03
3,KELILALINA,KELILALINA,335.9744813832315,2020-03
12,MAROHARATRA,MAROHARATRA,282.4083955436359,2020-03
13,MAROTOKO,MAROTOKO,403.17999023027875,2020-03
1,RANOMAFANA,RANOMAFANA,307.341355631633,2020-03
10,TSARATANANA,TSARATANANA,323.5101036690222,2020-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,238.94613719258712,2020-04
4,AMBOHIMIERA,AMBOHIMIERA,257.44568403195944,2020-04
9,ANALAMPASINA,ANALAMPASINA,236.49308524552225,2020-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,244.59120311227375,2020-04
7,AMBIABE,ANDRORANGAVOLA,259.2451880353231,2020-04
14,ANTARETRA,ANTARETRA,229.53088256870726,2020-04
15,ANTSINDRA,ANTSINDRA,239.94204017729714,2020-04
5,AMPASINAMBO,FASINTSARA,214.76788353311323,2020-04
11,FASINTSARA,FASINTSARA,241.07407145555655,2020-04
8,IFANADIANA,IFANADIANA,247.99597598036405,2020-04
3,KELILALINA,KELILALINA,263.304614959006,2020-04
12,MAROHARATRA,MAROHARATRA,242.9669954441048,2020-04
13,MAROTOKO,MAROTOKO,247.80151926618456,2020-04
1,RANOMAFANA,RANOMAFANA,263.75574459620714,2020-04
10,TSARATANANA,TSARATANANA,242.6243777897659,2020-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,88.06180289385013,2020-05
4,AMBOHIMIERA,AMBOHIMIERA,89.9280570792623,2020-05
9,ANALAMPASINA,ANALAMPASINA,80.49422556657886,2020-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,117.70740218964742,2020-05
7,AMBIABE,ANDRORANGAVOLA,131.26554759225516,2020-05
14,ANTARETRA,ANTARETRA,102.90361191784686,2020-05
15,ANTSINDRA,ANTSINDRA,91.99093790474028,2020-05
5,AMPASINAMBO,FASINTSARA,76.51056714062105,2020-05
11,FASINTSARA,FASINTSARA,87.95150039479724,2020-05
8,IFANADIANA,IFANADIANA,113.45991225862954,2020-05
3,KELILALINA,KELILALINA,114.98939196130182,2020-05
12,MAROHARATRA,MAROHARATRA,86.7225066577742,2020-05
13,MAROTOKO,MAROTOKO,122.26884914806595,2020-05
1,RANOMAFANA,RANOMAFANA,114.42254767205408,2020-05
10,TSARATANANA,TSARATANANA,103.0309801118877,2020-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,145.8564853653135,2020-06
4,AMBOHIMIERA,AMBOHIMIERA,146.85420284964843,2020-06
9,ANALAMPASINA,ANALAMPASINA,138.5808570836465,2020-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,191.25800983433163,2020-06
7,AMBIABE,ANDRORANGAVOLA,179.53522438882214,2020-06
14,ANTARETRA,ANTARETRA,172.0140732630232,2020-06
15,ANTSINDRA,ANTSINDRA,152.10373571285112,2020-06
5,AMPASINAMBO,FASINTSARA,140.37724357874106,2020-06
11,FASINTSARA,FASINTSARA,150.38803586476743,2020-06
8,IFANADIANA,IFANADIANA,174.97142310426256,2020-06
3,KELILALINA,KELILALINA,162.58549374612033,2020-06
12,MAROHARATRA,MAROHARATRA,154.52126454905917,2020-06
13,MAROTOKO,MAROTOKO,197.32425513868964,2020-06
1,RANOMAFANA,RANOMAFANA,150.75435445818025,2020-06
10,TSARATANANA,TSARATANANA,158.11961082105543,2020-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,103.36176251870951,2020-07
4,AMBOHIMIERA,AMBOHIMIERA,104.814751568193,2020-07
9,ANALAMPASINA,ANALAMPASINA,107.9328331870421,2020-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,93.37096717617582,2020-07
7,AMBIABE,ANDRORANGAVOLA,105.33822831020996,2020-07
14,ANTARETRA,ANTARETRA,82.7818254632231,2020-07
15,ANTSINDRA,ANTSINDRA,91.82890209840633,2020-07
5,AMPASINAMBO,FASINTSARA,110.14101491037637,2020-07
11,FASINTSARA,FASINTSARA,107.69144725058739,2020-07
8,IFANADIANA,IFANADIANA,94.40834906695952,2020-07
3,KELILALINA,KELILALINA,107.27394269095586,2020-07
12,MAROHARATRA,MAROHARATRA,103.04151946223878,2020-07
13,MAROTOKO,MAROTOKO,93.26175586664948,2020-07
1,RANOMAFANA,RANOMAFANA,111.44130678789882,2020-07
10,TSARATANANA,TSARATANANA,88.20718295493936,2020-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,28.421285334717073,2020-08
4,AMBOHIMIERA,AMBOHIMIERA,23.16491507344002,2020-08
9,ANALAMPASINA,ANALAMPASINA,26.25005138589122,2020-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,20.81464303388224,2020-08
7,AMBIABE,ANDRORANGAVOLA,19.65927299175753,2020-08
14,ANTARETRA,ANTARETRA,20.69850146972122,2020-08
15,ANTSINDRA,ANTSINDRA,27.339921671050348,2020-08
5,AMPASINAMBO,FASINTSARA,26.513029053435435,2020-08
11,FASINTSARA,FASINTSARA,29.316849997177464,2020-08
8,IFANADIANA,IFANADIANA,22.119976693761345,2020-08
3,KELILALINA,KELILALINA,20.890648328833493,2020-08
12,MAROHARATRA,MAROHARATRA,27.16239300548355,2020-08
13,MAROTOKO,MAROTOKO,20.206791985896274,2020-08
1,RANOMAFANA,RANOMAFANA,19.114621198105453,2020-08
10,TSARATANANA,TSARATANANA,24.628070758016023,2020-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,48.45175306661262,2020-09
4,AMBOHIMIERA,AMBOHIMIERA,45.36588992343512,2020-09
9,ANALAMPASINA,ANALAMPASINA,45.276512652551894,2020-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,45.521211144734615,2020-09
7,AMBIABE,ANDRORANGAVOLA,46.07748816754078,2020-09
14,ANTARETRA,ANTARETRA,44.87089881074012,2020-09
15,ANTSINDRA,ANTSINDRA,50.03405950205124,2020-09
5,AMPASINAMBO,FASINTSARA,49.67082490496439,2020-09
11,FASINTSARA,FASINTSARA,51.64795641802853,2020-09
8,IFANADIANA,IFANADIANA,47.11533804852151,2020-09
3,KELILALINA,KELILALINA,46.61212966382459,2020-09
12,MAROHARATRA,MAROHARATRA,53.150402225032146,2020-09
13,MAROTOKO,MAROTOKO,46.17902247641625,2020-09
1,RANOMAFANA,RANOMAFANA,44.83432374726917,2020-09
10,TSARATANANA,TSARATANANA,48.97120366391864,2020-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,181.0755643301471,2020-10
4,AMBOHIMIERA,AMBOHIMIERA,174.32053869393064,2020-10
9,ANALAMPASINA,ANALAMPASINA,168.22259756282452,2020-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,195.87836128321285,2020-10
7,AMBIABE,ANDRORANGAVOLA,197.36567537386338,2020-10
14,ANTARETRA,ANTARETRA,178.85265688773893,2020-10
15,ANTSINDRA,ANTSINDRA,181.34335055066072,2020-10
5,AMPASINAMBO,FASINTSARA,160.5413640588641,2020-10
11,FASINTSARA,FASINTSARA,179.37630349283856,2020-10
8,IFANADIANA,IFANADIANA,197.57708114676734,2020-10
3,KELILALINA,KELILALINA,194.84735162693588,2020-10
12,MAROHARATRA,MAROHARATRA,166.5806924135452,2020-10
13,MAROTOKO,MAROTOKO,198.4799236821097,2020-10
1,RANOMAFANA,RANOMAFANA,188.00034474122177,2020-10
10,TSARATANANA,TSARATANANA,191.11092401393714,2020-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,65.1651942715374,2020-11
4,AMBOHIMIERA,AMBOHIMIERA,71.0536777198498,2020-11
9,ANALAMPASINA,ANALAMPASINA,70.79615229897037,2020-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,48.27644740872221,2020-11
7,AMBIABE,ANDRORANGAVOLA,57.69911524944923,2020-11
14,ANTARETRA,ANTARETRA,41.038975696108366,2020-11
15,ANTSINDRA,ANTSINDRA,55.27578006700524,2020-11
5,AMPASINAMBO,FASINTSARA,52.20955835355622,2020-11
11,FASINTSARA,FASINTSARA,57.55488722422612,2020-11
8,IFANADIANA,IFANADIANA,51.45303374637872,2020-11
3,KELILALINA,KELILALINA,60.082003269426345,2020-11
12,MAROHARATRA,MAROHARATRA,47.31310327953732,2020-11
13,MAROTOKO,MAROTOKO,51.325520584412224,2020-11
1,RANOMAFANA,RANOMAFANA,64.58758609103621,2020-11
10,TSARATANANA,TSARATANANA,53.60968426235911,2020-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,294.43019446764964,2020-12
4,AMBOHIMIERA,AMBOHIMIERA,313.12473247306656,2020-12
9,ANALAMPASINA,ANALAMPASINA,289.6291972857323,2020-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,301.42522006105486,2020-12
7,AMBIABE,ANDRORANGAVOLA,328.4220914946951,2020-12
14,ANTARETRA,ANTARETRA,285.06137944661486,2020-12
15,ANTSINDRA,ANTSINDRA,293.3428756603161,2020-12
5,AMPASINAMBO,FASINTSARA,257.90216275561914,2020-12
11,FASINTSARA,FASINTSARA,282.88494813456987,2020-12
8,IFANADIANA,IFANADIANA,318.1008048231165,2020-12
3,KELILALINA,KELILALINA,332.9008882858023,2020-12
12,MAROHARATRA,MAROHARATRA,273.5669641058803,2020-12
13,MAROTOKO,MAROTOKO,294.0787496868193,2020-12
1,RANOMAFANA,RANOMAFANA,334.8084476241654,2020-12
10,TSARATANANA,TSARATANANA,311.10733482649937,2020-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,135.60201167119826,2021-01
4,AMBOHIMIERA,AMBOHIMIERA,142.80747318940172,2021-01
9,ANALAMPASINA,ANALAMPASINA,134.37112719866894,2021-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,138.01721947409166,2021-01
7,AMBIABE,ANDRORANGAVOLA,149.77092780206553,2021-01
14,ANTARETRA,ANTARETRA,127.8397917061002,2021-01
15,ANTSINDRA,ANTSINDRA,133.7570876490142,2021-01
5,AMPASINAMBO,FASINTSARA,127.42297584895353,2021-01
11,FASINTSARA,FASINTSARA,134.76145514827007,2021-01
8,IFANADIANA,IFANADIANA,142.41579870840005,2021-01
3,KELILALINA,KELILALINA,147.9870490996976,2021-01
12,MAROHARATRA,MAROHARATRA,130.52144632944584,2021-01
13,MAROTOKO,MAROTOKO,131.8133231552931,2021-01
1,RANOMAFANA,RANOMAFANA,151.8652753901845,2021-01
10,TSARATANANA,TSARATANANA,137.0639489761321,2021-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,261.6093252393502,2021-02
4,AMBOHIMIERA,AMBOHIMIERA,256.7977584481811,2021-02
9,ANALAMPASINA,ANALAMPASINA,256.6337968929885,2021-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,248.5024550910608,2021-02
7,AMBIABE,ANDRORANGAVOLA,252.2169161571569,2021-02
14,ANTARETRA,ANTARETRA,251.74991630865722,2021-02
15,ANTSINDRA,ANTSINDRA,264.19462176795236,2021-02
5,AMPASINAMBO,FASINTSARA,250.69494289586657,2021-02
11,FASINTSARA,FASINTSARA,262.3791606328107,2021-02
8,IFANADIANA,IFANADIANA,258.75655640260806,2021-02
3,KELILALINA,KELILALINA,257.05837023140685,2021-02
12,MAROHARATRA,MAROHARATRA,263.315897392366,2021-02
13,MAROTOKO,MAROTOKO,236.91706156223702,2021-02
1,RANOMAFANA,RANOMAFANA,254.4216820927839,2021-02
10,TSARATANANA,TSARATANANA,262.91341211448974,2021-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,318.4274272034667,2021-03
4,AMBOHIMIERA,AMBOHIMIERA,293.10587146810326,2021-03
9,ANALAMPASINA,ANALAMPASINA,290.61474649723016,2021-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,358.35846380626157,2021-03
7,AMBIABE,ANDRORANGAVOLA,350.51392080822546,2021-03
14,ANTARETRA,ANTARETRA,331.1392936343588,2021-03
15,ANTSINDRA,ANTSINDRA,342.376959893585,2021-03
5,AMPASINAMBO,FASINTSARA,317.28126447079217,2021-03
11,FASINTSARA,FASINTSARA,319.61299086535536,2021-03
8,IFANADIANA,IFANADIANA,332.93922454801276,2021-03
3,KELILALINA,KELILALINA,309.4734677737526,2021-03
12,MAROHARATRA,MAROHARATRA,329.59281327971945,2021-03
13,MAROTOKO,MAROTOKO,359.5217493244771,2021-03
1,RANOMAFANA,RANOMAFANA,293.5106292517968,2021-03
10,TSARATANANA,TSARATANANA,325.5049799312207,2021-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,131.69275255215334,2021-04
4,AMBOHIMIERA,AMBOHIMIERA,110.10778812812217,2021-04
9,ANALAMPASINA,ANALAMPASINA,120.83967078041408,2021-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,125.7693158380643,2021-04
7,AMBIABE,ANDRORANGAVOLA,111.88985983317006,2021-04
14,ANTARETRA,ANTARETRA,127.20843397327141,2021-04
15,ANTSINDRA,ANTSINDRA,139.2680474511094,2021-04
5,AMPASINAMBO,FASINTSARA,152.3523569303988,2021-04
11,FASINTSARA,FASINTSARA,149.29775887838767,2021-04
8,IFANADIANA,IFANADIANA,121.90224783206139,2021-04
3,KELILALINA,KELILALINA,107.80525920313983,2021-04
12,MAROHARATRA,MAROHARATRA,159.30360349428324,2021-04
13,MAROTOKO,MAROTOKO,125.0728747625693,2021-04
1,RANOMAFANA,RANOMAFANA,96.38527807059182,2021-04
10,TSARATANANA,TSARATANANA,127.19156132207883,2021-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,92.96210936228866,2021-05
4,AMBOHIMIERA,AMBOHIMIERA,96.07786177313237,2021-05
9,ANALAMPASINA,ANALAMPASINA,93.96660442426062,2021-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,74.60854004555344,2021-05
